id,frameIndex,eye.x,eye.y,eye.z,gaze.x,gaze.y,gaze.z,head.x,head.y,head.z,headpose.roll,headpose.pitch,headpose.yaw,speaking,action,vfoa_GT,target0.name,target0.x,target0.y,target0.z,target0.speaking,speech_state,turn_shift,delta_eye.x,delta_eye.y,delta_eye.z,delta_gaze.x,delta_gaze.y,delta_gaze.z,delta_head.x,delta_head.y,delta_head.z,delta_headpose.roll,delta_headpose.pitch,delta_headpose.yaw,turn_shift_in_next_15_frames
018PL-2_Applicant,665,0.029812142,0.036616474,0.082002014,0.07383478,-0.080054626,0.99406564,-0.14563751,0.06709019,-0.21650486,0.13033848,-0.23015672,-0.3028574,0,none:none,blinking,interviewer,0.13750152,-0.0877952,2.2510507,1,target,0,0.0,0.0,1.3999999992631018e-08,0.026009295,0.117936204,0.015015600000000018,0.0005731499999999945,-0.0001372400000000107,-0.0013581599999999971,-0.001738859999999981,0.005719939999999979,-0.002229900000000007,0
018PL-2_Applicant,666,0.029812142,0.03661649,0.08200202,-0.029361948,-0.02090028,0.9993634,-0.14574176,0.0673712,-0.21763724,0.12985668,-0.22639856,-0.3047456,0,none:none,blinking,interviewer,0.14432915,-0.07963762,2.2535088,1,target,0,0.0,1.59999999985172e-08,5.999999996841865e-09,-0.103196728,0.059154346000000003,0.00529776000000004,-0.00010425000000000018,0.0002810100000000121,-0.0011323800000000162,-0.00048180000000000445,0.0037581600000000104,-0.0018882000000000065,0
018PL-2_Applicant,667,0.029812157,0.03661649,0.08200202,-0.036269665,-0.03782831,0.9986387,-0.14581896,0.06771783,-0.21789807,0.13482676,-0.22383662,-0.30744323,0,none:none,blinking,interviewer,0.15246713,-0.07469125,2.255459,1,target,0,1.4999999999043556e-08,0.0,0.0,-0.006907717000000001,-0.016928029999999997,-0.0007247000000000225,-7.719999999999949e-05,0.00034663000000000055,-0.0002608299999999897,0.004970079999999988,0.0025619400000000125,-0.0026976300000000064,0
018PL-2_Applicant,668,0.029812157,0.036616504,0.082002036,-0.070353806,-0.026324451,0.9971877,-0.1463895,0.067931704,-0.21875887,0.13456862,-0.22330718,-0.30643442,0,none:none,aversion,interviewer,0.15301603,-0.072154015,2.2579215,1,target,0,0.0,1.3999999999569912e-08,1.6000000005456094e-08,-0.034084141000000005,0.011503858999999998,-0.00145099999999998,-0.0005705400000000083,0.0002138739999999889,-0.0008607999999999949,-0.00025813999999999004,0.0005294399999999921,0.0010088100000000266,0
018PL-2_Applicant,669,0.029812127,0.036616474,0.08200201,-0.05363117,0.016855523,0.99843144,-0.14697754,0.06826368,-0.21946251,0.1370062,-0.22376618,-0.30448538,0,none:none,aversion,interviewer,0.15112388,-0.07264292,2.2611759,1,target,0,-2.999999999808711e-08,-2.999999999808711e-08,-2.6000000000192536e-08,0.016722636000000006,0.043179973999999996,0.0012437399999999377,-0.0005880399999999841,0.0003319759999999977,-0.0007036400000000054,0.0024375799999999948,-0.00045900000000001495,0.0019490399999999575,0
018PL-2_Applicant,670,0.029812142,0.03661649,0.082002014,-0.042185456,0.01241833,0.9990455,-0.14752853,0.06822619,-0.21881445,0.1445052,-0.2188151,-0.31330967,0,none:none,aversion,interviewer,0.17392579,-0.06432687,2.2608528,1,target,0,1.4999999999043556e-08,1.59999999985172e-08,3.999999997894577e-09,0.011445713999999996,-0.004437193000000001,0.0006140600000000829,-0.0005509900000000012,-3.7489999999987256e-05,0.0006480600000000059,0.007499000000000006,0.004951079999999997,-0.008824289999999957,0
018PL-2_Applicant,671,0.029812142,0.03661649,0.082002014,-0.05550632,-0.00270468,0.99846756,-0.14848794,0.068416014,-0.21940692,0.13458891,-0.2180326,-0.30913702,0,none:none,aversion,interviewer,0.16875546,-0.059547648,2.2642658,1,target,0,0.0,0.0,0.0,-0.013320863999999995,-0.01512301,-0.000577939999999999,-0.0009594100000000216,0.00018982399999999122,-0.0005924700000000116,-0.009916289999999994,0.0007825000000000193,0.00417265,0
018PL-2_Applicant,672,0.029812142,0.036616504,0.08200203,-0.036107898,-0.02903378,0.998939,-0.14975327,0.06918068,-0.21831264,0.14137453,-0.22090705,-0.30845076,0,none:none,aversion,interviewer,0.16845523,-0.06700352,2.2637386,1,target,0,0.0,1.3999999999569912e-08,1.6000000005456094e-08,0.019398422,-0.026329099999999998,0.00047143999999998965,-0.0012653299999999812,0.0007646659999999972,0.001094280000000003,0.006785619999999992,-0.0028744500000000006,0.0006862599999999941,0
018PL-2_Applicant,673,0.029812127,0.036616504,0.082002014,0.012525916,-0.075700596,0.99706495,-0.15059865,0.069482155,-0.21829906,0.14915052,-0.21859555,-0.3133652,0,none:none,aversion,interviewer,0.18256877,-0.06418997,2.2642555,1,target,0,-1.4999999999043556e-08,0.0,-1.6000000005456094e-08,0.048633814,-0.046666816,-0.0018740500000000715,-0.0008453800000000067,0.0003014750000000094,1.3580000000013026e-05,0.00777599000000001,0.002311499999999994,-0.00491444000000002,0
018PL-2_Applicant,674,0.029812142,0.03661649,0.082002,-0.001262635,0.00792864,0.9999806,-0.15184033,0.07020776,-0.2175292,0.15349557,-0.21530479,-0.3167941,0,none:none,aversion,interviewer,0.19382162,-0.059372693,2.263332,1,target,0,1.4999999999043556e-08,-1.3999999999569912e-08,-1.3999999992631018e-08,-0.013788551,0.083629236,0.0029156500000000474,-0.001241679999999995,0.0007256049999999903,0.0007698599999999833,0.004345049999999989,0.0032907600000000037,-0.0034289000000000125,0
018PL-2_Applicant,675,0.029812112,0.036616504,0.082002,-0.07348022,-0.09319404,0.9929455,-0.15304977,0.07067212,-0.21609457,0.15579966,-0.2126327,-0.31901088,0,none:none,aversion,interviewer,0.20241266,-0.053379416,2.262786,1,target,0,-2.999999999808711e-08,1.3999999999569912e-08,0.0,-0.072217585,-0.10112268,-0.007035099999999961,-0.001209440000000006,0.0004643600000000109,0.0014346299999999923,0.0023040900000000086,0.002672089999999988,-0.0022167799999999738,0
018PL-2_Applicant,676,0.029812127,0.036616504,0.082002014,-0.062041312,-0.1750925,0.98260814,-0.15448019,0.07182832,-0.21481912,0.16093542,-0.20639399,-0.3266123,0,none:none,aversion,interviewer,0.22323355,-0.043612108,2.2600226,1,target,0,1.4999999999043556e-08,0.0,1.3999999992631018e-08,0.011438907999999998,-0.08189846,-0.010337360000000073,-0.0014304199999999878,0.0011561999999999961,0.0012754500000000113,0.005135759999999989,0.006238710000000008,-0.007601420000000025,0
018PL-2_Applicant,677,0.029812127,0.036616534,0.082002,-0.07534179,-0.14028081,0.9872538,-0.15556678,0.0730012,-0.21337245,0.16508327,-0.20925383,-0.32659125,0,none:none,aversion,interviewer,0.22384125,-0.05118996,2.2584767,1,target,0,0.0,2.999999999808711e-08,-1.3999999992631018e-08,-0.013300478000000004,0.034811690000000006,0.004645659999999996,-0.0010865899999999984,0.0011728800000000011,0.001446670000000011,0.0041478500000000085,-0.0028598400000000024,2.105000000002244e-05,0
018PL-2_Applicant,678,0.029812142,0.036616534,0.082002014,-0.054594934,-0.14593266,0.9877998,-0.15722169,0.0748843,-0.21185125,0.16097859,-0.20687166,-0.33311203,0,none:none,aversion,interviewer,0.24134557,-0.04940103,2.2543988,1,target,0,1.4999999999043556e-08,0.0,1.3999999992631018e-08,0.020746856000000008,-0.005651849999999986,0.0005460000000000464,-0.0016549100000000094,0.0018830999999999987,0.0015212000000000003,-0.0041046799999999994,0.002382169999999989,-0.006520780000000004,0
018PL-2_Applicant,679,0.029812127,0.036616504,0.08200199,-0.096673876,-0.17449123,0.9799142,-0.15927939,0.07664788,-0.21056134,0.15925753,-0.20754933,-0.33312887,1,none:none,aversion,interviewer,0.24388891,-0.052730918,2.2521336,1,conflict,0,-1.4999999999043556e-08,-2.999999999808711e-08,-2.4000000001245247e-08,-0.04207894200000001,-0.028558570000000005,-0.007885600000000048,-0.0020576999999999956,0.0017635800000000007,0.0012899099999999775,-0.0017210599999999965,-0.0006776699999999913,-1.6840000000017952e-05,0
018PL-2_Applicant,680,0.029812142,0.03661652,0.08200199,-0.087174565,-0.17305645,0.98105913,-0.16129656,0.07879839,-0.20857984,0.1572398,-0.20576389,-0.33339882,1,none:none,aversion,interviewer,0.24694294,-0.050932944,2.2480614,1,conflict,0,1.4999999999043556e-08,1.59999999985172e-08,0.0,0.00949931100000001,0.0014347799999999966,0.001144930000000044,-0.0020171700000000126,0.0021505099999999944,0.001981500000000025,-0.0020177299999999954,0.0017854399999999992,-0.0002699499999999633,0
018PL-2_Applicant,681,0.029812127,0.036616534,0.082002,-0.10018301,-0.16770187,0.98074687,-0.16341758,0.08089963,-0.205478,0.14813994,-0.20986657,-0.33943844,1,none:none,aversion,interviewer,0.25983316,-0.06252962,2.2397113,1,conflict,0,-1.4999999999043556e-08,1.3999999999569912e-08,1.000000000861423e-08,-0.013008445000000007,0.005354579999999998,-0.00031225999999995313,-0.0021210200000000012,0.002101240000000004,0.0031018399999999946,-0.009099860000000015,-0.0041026799999999974,-0.006039620000000023,0
018PL-2_Applicant,682,0.029812127,0.03661652,0.082001984,-0.09758291,-0.16647673,0.98121756,-0.16584544,0.08321867,-0.2033249,0.13955566,-0.21138069,-0.34145316,1,none:none,aversion,interviewer,0.26579127,-0.06701404,2.2340162,1,conflict,0,0.0,-1.3999999999569912e-08,-1.6000000005456094e-08,0.002600100000000008,0.0012251400000000134,0.00047068999999999583,-0.002427860000000004,0.0023190399999999944,0.002153099999999991,-0.00858428,-0.0015141200000000077,-0.00201471999999997,0
018PL-2_Applicant,683,0.029812142,0.036616504,0.08200199,-0.01244545,-0.17522657,0.9844624,-0.16744794,0.084550105,-0.19993706,0.12707873,-0.20107682,-0.3351757,1,none:none,aversion,interviewer,0.25651264,-0.04104054,2.2283895,1,conflict,0,1.4999999999043556e-08,-1.59999999985172e-08,5.999999996841865e-09,0.08513746,-0.008749840000000009,0.0032448399999999156,-0.001602499999999979,0.0013314350000000058,0.003387840000000003,-0.012476929999999997,0.01030387000000002,0.006277459999999957,0
018PL-2_Applicant,684,0.029812142,0.03661652,0.082001984,0.058425874,-0.10125729,0.99315614,-0.16895455,0.08671065,-0.19801131,0.119302474,-0.19083768,-0.32983083,1,none:none,aversion,interviewer,0.24825169,-0.01836884,2.2215803,1,conflict,0,0.0,1.59999999985172e-08,-5.999999996841865e-09,0.070871324,0.07396928,0.008693740000000005,-0.0015066100000000193,0.002160545,0.0019257500000000038,-0.007776255999999995,0.01023913999999998,0.0053448700000000016,0
018PL-2_Applicant,685,0.029812127,0.03661652,0.08200199,0.04152192,-0.013879776,0.9990541,-0.17100532,0.08776896,-0.19530919,0.11117672,-0.1810655,-0.32430726,1,none:none,aversion,interviewer,0.24057813,0.006023705,2.2149613,1,conflict,0,-1.4999999999043556e-08,0.0,5.999999996841865e-09,-0.016903954000000006,0.087377514,0.00589795999999998,-0.0020507699999999796,0.0010583099999999929,0.0027021200000000023,-0.008125753999999999,0.00977218000000002,0.005523570000000033,0
018PL-2_Applicant,686,0.029812112,0.03661652,0.082001984,0.030426204,-0.048911452,0.99835247,-0.17248526,0.08885983,-0.19320548,0.11728764,-0.1719101,-0.32168838,1,none:none,aversion,interviewer,0.23840146,0.024821639,2.2056956,1,conflict,0,-1.4999999999043556e-08,0.0,-5.999999996841865e-09,-0.011095715999999999,-0.035031676,-0.0007016299999998976,-0.001479940000000013,0.0010908700000000077,0.002103709999999981,0.006110919999999992,0.00915539999999998,0.00261887999999999,1
018PL-2_Applicant,687,0.029812142,0.03661652,0.082002014,0.020709485,0.03704816,0.99911195,-0.17453481,0.08895443,-0.18998872,0.097451665,-0.16945177,-0.3142621,1,none:none,aversion,interviewer,0.22339131,0.036353946,2.1957204,1,conflict,0,2.999999999808711e-08,0.0,2.999999999808711e-08,-0.009716718999999999,0.08595961199999999,0.0007594799999999235,-0.002049550000000011,9.460000000000024e-05,0.003216760000000013,-0.019835974999999992,0.0024583300000000086,0.007426280000000007,1
018PL-2_Applicant,688,0.029812142,0.03661649,0.082002014,0.071810216,-0.04602392,0.9963691,-0.17587778,0.0894794,-0.1871705,0.1006523,-0.1687048,-0.31525418,1,none:none,aversion,interviewer,0.22576836,0.035862684,2.1852238,1,conflict,0,0.0,-2.999999999808711e-08,0.0,0.051100730999999996,-0.08307207999999999,-0.0027428499999999634,-0.0013429699999999989,0.0005249699999999996,0.00281822000000001,0.0032006349999999933,0.0007469700000000135,-0.0009920800000000063,1
018PL-2_Applicant,689,0.029812157,0.036616504,0.082002,0.065277785,-0.1479796,0.98684704,-0.17732349,0.0902865,-0.18545996,0.09937755,-0.16321386,-0.3135322,1,none:none,aversion,interviewer,0.22314543,0.046150684,2.1746113,1,conflict,0,1.4999999999043556e-08,1.3999999999569912e-08,-1.3999999992631018e-08,-0.006532430999999991,-0.10195567999999999,-0.009522059999999999,-0.001445709999999989,0.000807100000000005,0.0017105399999999826,-0.001274750000000005,0.00549094,0.0017219800000000118,1
018PL-2_Applicant,690,0.029812142,0.03661649,0.082002014,0.123892024,-0.201209,0.9716956,-0.1788688,0.08961386,-0.18385807,0.09719004,-0.16217771,-0.3080635,1,none:none,aversion,interviewer,0.21138424,0.048630685,2.1667783,1,conflict,0,-1.4999999999043556e-08,-1.3999999999569912e-08,1.3999999992631018e-08,0.058614239,-0.05322940000000001,-0.015151440000000016,-0.0015453099999999942,-0.0006726400000000021,0.0016018899999999947,-0.0021875099999999897,0.0010361499999999857,0.005468699999999993,1
018PL-2_Applicant,691,0.029812127,0.03661649,0.082002,0.07700333,-0.20323098,0.97611165,-0.18008298,0.09032881,-0.18126474,0.100020885,-0.16428776,-0.30518603,1,none:none,aversion,interviewer,0.20459516,0.042354017,2.157874,1,conflict,0,-1.4999999999043556e-08,0.0,-1.3999999992631018e-08,-0.04688869400000001,-0.0020219800000000065,0.004416050000000005,-0.0012141800000000091,0.000714949999999992,0.002593330000000005,0.0028308449999999985,-0.002110050000000002,0.002877469999999993,1
018PL-2_Applicant,692,0.029812127,0.036616504,0.082002,0.08362022,-0.19654386,0.9769362,-0.18077037,0.09018455,-0.17797536,0.098776035,-0.16205445,-0.30853426,1,none:none,aversion,interviewer,0.21073098,0.04604277,2.1467123,1,conflict,0,0.0,1.3999999999569912e-08,0.0,0.00661689,0.006687120000000019,0.000824550000000035,-0.0006873900000000099,-0.00014425999999999328,0.0032893800000000084,-0.0012448500000000057,0.002233310000000016,-0.0033482300000000076,1
018PL-2_Applicant,693,0.029812142,0.036616504,0.082002,0.025624663,-0.18418083,0.98257136,-0.18225761,0.09027017,-0.17718165,0.10227549,-0.16512117,-0.31034884,1,none:none,aversion,interviewer,0.21429405,0.036211327,2.1388097,1,conflict,0,1.4999999999043556e-08,0.0,0.0,-0.057995556999999996,0.012363029999999997,0.005635159999999972,-0.001487239999999973,8.561999999999459e-05,0.000793710000000003,0.0034994549999999985,-0.0030667200000000228,-0.00181458000000001,1
018PL-2_Applicant,694,0.029812142,0.036616504,0.082002,0.047123194,-0.17096616,0.9841625,-0.18337941,0.09010614,-0.17577076,0.10654506,-0.16431448,-0.3079089,1,none:none,aversion,interviewer,0.20915934,0.03551452,2.1308324,1,conflict,0,0.0,0.0,0.0,0.021498531,0.013214669999999984,0.0015911400000000464,-0.0011218000000000061,-0.00016402999999999557,0.001410889999999998,0.00426957,0.0008066899999999988,0.0024399400000000293,1
018PL-2_Applicant,695,0.029812142,0.03661649,0.082002,0.026328832,-0.16997863,0.9851091,-0.18375099,0.09035099,-0.17385845,0.11129245,-0.16007629,-0.31390035,1,none:none,aversion,interviewer,0.22179201,0.04054354,2.121373,1,conflict,0,0.0,-1.3999999999569912e-08,0.0,-0.020794362,0.0009875300000000142,0.0009465999999999086,-0.00037158000000001024,0.0002448500000000048,0.0019123100000000004,0.004747390000000004,0.004238190000000003,-0.005991450000000009,1
018PL-2_Applicant,696,0.029812127,0.03661652,0.082002014,0.032278687,-0.20212154,0.9788416,-0.18442093,0.09034257,-0.17292342,0.119944416,-0.1603255,-0.317774,1,none:none,aversion,interviewer,0.22963923,0.03531544,2.1138654,1,conflict,0,-1.4999999999043556e-08,2.999999999808711e-08,1.3999999992631018e-08,0.005949855,-0.03214291,-0.006267499999999981,-0.0006699400000000078,-8.420000000008976e-06,0.0009350300000000034,0.008651965999999997,-0.0002492099999999997,-0.0038736500000000063,1
018PL-2_Applicant,697,0.029812142,0.03661649,0.08200201,0.057877555,-0.17207067,0.98339623,-0.1850736,0.08946897,-0.17250349,0.12817252,-0.16833535,-0.3213058,1,none:none,aversion,interviewer,0.23521477,0.014384404,2.1081736,1,conflict,0,1.4999999999043556e-08,-2.999999999808711e-08,-3.999999997894577e-09,0.025598867999999997,0.03005086999999998,0.004554630000000004,-0.0006526699999999941,-0.0008736000000000022,0.00041992999999998504,0.008228104000000014,-0.008009849999999985,-0.003531799999999974,1
018PL-2_Applicant,698,0.029812157,0.036616474,0.08200201,0.02829945,-0.19066513,0.98126036,-0.185433,0.08854175,-0.17099813,0.13588081,-0.17364958,-0.32245257,1,none:none,aversion,interviewer,0.23552883,0.0010202527,2.10274,1,conflict,0,1.4999999999043556e-08,-1.59999999985172e-08,0.0,-0.029578104999999997,-0.01859445999999998,-0.0021358699999999287,-0.00035939999999998196,-0.0009272199999999925,0.0015053600000000111,0.007708289999999979,-0.005314230000000003,-0.0011467700000000192,1
018PL-2_Applicant,699,0.029812142,0.036616504,0.08200202,0.03769894,-0.19867235,0.979354,-0.18551743,0.08769039,-0.17012808,0.14465457,-0.18325311,-0.33036056,1,none:none,aversion,interviewer,0.2483741,-0.02399379,2.0967531,1,conflict,0,-1.4999999999043556e-08,2.999999999808711e-08,9.999999994736442e-09,0.00939949,-0.00800722000000001,-0.0019063600000001069,-8.443000000002421e-05,-0.0008513600000000093,0.0008700500000000111,0.00877376000000002,-0.009603529999999999,-0.007907990000000031,1
018PL-2_Applicant,700,0.029812127,0.03661649,0.082002,0.020457894,-0.18415238,0.98269796,-0.18567416,0.08694507,-0.16954829,0.15149418,-0.18736571,-0.33246002,1,none:none,aversion,interviewer,0.2501437,-0.035896644,2.093077,1,conflict,0,-1.4999999999043556e-08,-1.3999999999569912e-08,-1.9999999989472883e-08,-0.017241046,0.014519969999999993,0.0033439600000000347,-0.00015672999999999382,-0.0007453199999999938,0.0005797899999999967,0.006839609999999996,-0.004112599999999994,-0.0020994599999999974,1
018PL-2_Applicant,701,0.029812127,0.03661649,0.082002,0.0064944923,-0.1501256,0.9886586,-0.18580876,0.08547545,-0.16749145,0.15388209,-0.19239236,-0.3339105,1,none:none,aversion,interviewer,0.25014323,-0.046588317,2.0880294,0,subject,1,0.0,0.0,0.0,-0.013963401700000001,0.034026780000000006,0.0059606400000000725,-0.00013459999999998473,-0.0014696200000000048,0.0020568400000000042,0.002387909999999993,-0.005026650000000021,-0.0014504799999999762,0
018PL-2_Applicant,702,0.029812142,0.03661646,0.082001984,0.0036862195,-0.10809654,0.99414635,-0.18604948,0.08577016,-0.16700223,0.15053138,-0.19706362,-0.33516178,1,none:none,aversion,interviewer,0.2502933,-0.056944475,2.0849411,0,subject,0,1.4999999999043556e-08,-2.999999999808711e-08,-1.6000000005456094e-08,-0.0028082728,0.04202905999999999,0.005487749999999902,-0.00024071999999999982,0.0002947100000000036,0.0004892199999999847,-0.0033507100000000067,-0.004671259999999983,-0.0012512800000000213,0
018PL-2_Applicant,703,0.029812142,0.036616474,0.08200199,0.02818504,-0.17998804,0.983278,-0.18611728,0.085349254,-0.16677435,0.15008491,-0.19391131,-0.34192303,1,none:none,aversion,interviewer,0.2640346,-0.051736146,2.0819273,0,subject,0,0.0,1.3999999999569912e-08,5.999999996841865e-09,0.0244988205,-0.07189149999999998,-0.010868349999999971,-6.780000000000674e-05,-0.00042090599999999867,0.00022788000000001363,-0.00044647000000000436,0.0031523099999999915,-0.006761249999999996,0
018PL-2_Applicant,704,0.029812142,0.036616474,0.08200201,0.013333112,-0.1865721,0.9823639,-0.18657492,0.085055225,-0.16641518,0.14093599,-0.18800375,-0.33431304,1,none:none,aversion,interviewer,0.249989,-0.03499511,2.0838594,0,subject,0,0.0,0.0,2.000000000335067e-08,-0.014851928000000002,-0.006584060000000003,-0.0009141000000000288,-0.00045764000000000915,-0.0002940290000000012,0.000359169999999992,-0.009148919999999977,0.005907560000000006,0.007609990000000011,0
018PL-2_Applicant,705,0.029812142,0.036616474,0.08200199,0.011052877,-0.1385303,0.99030954,-0.18635489,0.085088775,-0.16593117,0.14921856,-0.18260087,-0.3434573,1,none:none,aversion,interviewer,0.26869595,-0.02745986,2.0821638,0,subject,0,0.0,0.0,-2.000000000335067e-08,-0.0022802350000000002,0.048041799999999996,0.007945640000000087,0.00022003000000000994,3.3550000000007185e-05,0.00048401000000000693,0.008282569999999989,0.005402879999999999,-0.009144260000000015,0
018PL-2_Applicant,706,0.029812127,0.03661646,0.08200199,0.01477474,-0.09314604,0.9955557,-0.18661821,0.08503753,-0.16572723,0.14846817,-0.17993154,-0.34064278,1,none:none,aversion,interviewer,0.26236734,-0.020606413,2.0831933,0,subject,0,-1.4999999999043556e-08,-1.3999999999569912e-08,0.0,0.0037218630000000006,0.045384259999999996,0.00524616,-0.0002633200000000113,-5.1245000000005314e-05,0.0002039399999999858,-0.0007503899999999897,0.0026693299999999975,0.0028145200000000425,0
018PL-2_Applicant,707,0.029812142,0.03661646,0.08200199,0.0033509135,-0.20544912,0.9786751,-0.18716599,0.085308366,-0.16533124,0.14956126,-0.17743713,-0.34110686,1,none:none,aversion,interviewer,0.26290208,-0.014918447,2.0849428,0,subject,0,1.4999999999043556e-08,0.0,0.0,-0.0114238265,-0.11230308000000001,-0.016880600000000023,-0.0005477799999999977,0.0002708359999999965,0.0003959900000000127,0.001093089999999991,0.0024944100000000025,-0.00046408000000003335,0
018PL-2_Applicant,708,0.029812142,0.03661646,0.082002,0.041581407,-0.13195904,0.9903958,-0.18778567,0.08557981,-0.16653134,0.14839248,-0.17208435,-0.33682016,1,none:none,aversion,interviewer,0.25526488,-0.0020454973,2.0889158,0,subject,0,0.0,0.0,1.000000000861423e-08,0.038230493500000004,0.07349008000000001,0.011720700000000028,-0.0006196799999999836,0.00027144400000000957,-0.0012001000000000095,-0.0011687800000000081,0.005352780000000001,0.004286700000000032,0
018PL-2_Applicant,709,0.029812142,0.036616474,0.082002,0.022886753,-0.18210416,0.983026,-0.18794654,0.08523615,-0.16497633,0.15778355,-0.17473337,-0.3397046,1,none:none,aversion,interviewer,0.2580295,-0.009104505,2.0898008,0,subject,0,0.0,1.3999999999569912e-08,0.0,-0.018694654,-0.05014511999999999,-0.007369800000000093,-0.0001608700000000074,-0.0003436600000000095,0.0015550099999999956,0.009391070000000001,-0.002649020000000002,-0.0028844400000000436,0
018PL-2_Applicant,710,0.029812157,0.036616474,0.082002014,0.05265668,-0.17289038,0.98354584,-0.18802704,0.08567684,-0.16410868,0.1587562,-0.1736914,-0.3350055,1,none:none,blinking,interviewer,0.24641134,-0.005457297,2.093166,0,subject,0,1.4999999999043556e-08,0.0,1.3999999992631018e-08,0.029769926999999998,0.009213779999999977,0.0005198400000000492,-8.050000000001112e-05,0.00044069000000000746,0.0008676499999999976,0.0009726499999999916,0.0010419700000000032,0.004699100000000012,0
018PL-2_Applicant,711,0.029812142,0.03661646,0.082002014,0.07435262,-0.17559178,0.9816647,-0.18862356,0.085658856,-0.16462827,0.16326477,-0.17027706,-0.3364518,1,none:none,blinking,interviewer,0.2491874,0.001037091,2.0965908,0,subject,0,-1.4999999999043556e-08,-1.3999999999569912e-08,0.0,0.021695939999999997,-0.0027013999999999927,-0.0018811400000000589,-0.0005965199999999893,-1.7983999999998668e-05,-0.0005195899999999865,0.004508570000000017,0.003414339999999988,-0.0014463000000000115,0
018PL-2_Applicant,712,0.029812142,0.03661646,0.08200201,0.025045633,-0.15414062,0.98774475,-0.18851876,0.08538852,-0.16421738,0.15707764,-0.17056273,-0.33194548,1,none:none,blinking,interviewer,0.23744825,0.004590288,2.1015625,0,subject,0,0.0,0.0,-3.999999997894577e-09,-0.049306987,0.021451159999999997,0.0060800500000000035,0.00010479999999998824,-0.0002703360000000099,0.0004108899999999971,-0.006187130000000013,-0.0002856699999999879,0.004506320000000008,0
018PL-2_Applicant,713,0.029812157,0.03661646,0.082002,0.09793542,-0.0066039264,0.9951841,-0.18880405,0.08537586,-0.16487744,0.15454796,-0.16417094,-0.33304662,1,none:none,aversion,interviewer,0.23961431,0.01929842,2.1058345,0,subject,0,1.4999999999043556e-08,0.0,-9.999999994736442e-09,0.072889787,0.14753669360000002,0.007439350000000067,-0.0002852899999999936,-1.2659999999997673e-05,-0.0006600599999999901,-0.0025296799999999786,0.006391790000000008,-0.0011011400000000005,0
018PL-2_Applicant,714,0.029812127,0.036616474,0.08200201,0.04572767,-0.024736986,0.9986607,-0.18926449,0.084922634,-0.16367394,0.1569692,-0.16151261,-0.32785258,1,none:none,aversion,interviewer,0.2281752,0.027782023,2.1117086,0,subject,0,-2.999999999808711e-08,1.3999999999569912e-08,9.999999994736442e-09,-0.05220775,-0.0181330596,0.003476599999999941,-0.0004604400000000064,-0.000453226000000001,0.0012034999999999962,0.002421239999999991,0.0026583299999999865,0.005194040000000011,0
018PL-2_Applicant,715,0.029812157,0.036616445,0.082002,0.03346187,-0.045120284,0.998434,-0.1895809,0.08506864,-0.16395256,0.16021706,-0.15953453,-0.33081445,1,none:none,aversion,interviewer,0.23231634,0.031658664,2.1166418,0,subject,0,2.999999999808711e-08,-2.9000000005552362e-08,-9.999999994736442e-09,-0.0122658,-0.020383297999999998,-0.00022669999999991308,-0.0003164099999999892,0.00014600600000000408,-0.0002786200000000072,0.0032478599999999913,0.001978079999999993,-0.0029618699999999776,0
018PL-2_Applicant,716,0.029812112,0.036616445,0.08200201,0.0023886263,-0.050609708,0.99872863,-0.19007583,0.084878586,-0.1643469,0.16054618,-0.15542734,-0.3308754,1,none:none,interviewer,interviewer,0.23130625,0.041922674,2.1222103,0,subject,0,-4.499999999713067e-08,0.0,9.999999994736442e-09,-0.031073243699999996,-0.005489424000000007,0.0002946299999999624,-0.0004949300000000045,-0.00019005399999999506,-0.00039433999999999303,0.00032912000000001607,0.0041071900000000106,-6.0950000000004056e-05,0
018PL-2_Applicant,717,0.029812157,0.036616474,0.08200203,0.014320195,-0.034159347,0.99932706,-0.19050701,0.08510334,-0.1648074,0.1680794,-0.15067069,-0.33374518,1,none:none,interviewer,interviewer,0.23726977,0.050876334,2.128171,0,subject,0,4.499999999713067e-08,2.9000000005552362e-08,2.000000000335067e-08,0.0119315687,0.016450361000000004,0.0005984300000000387,-0.00043118000000000323,0.00022475399999999368,-0.0004605000000000026,0.007533219999999979,0.004756650000000001,-0.0028697799999999885,0
018PL-2_Applicant,718,0.029812142,0.03661646,0.08200202,0.0069607496,0.035934642,0.999343,-0.19020917,0.085044295,-0.16426885,0.17178611,-0.14927536,-0.34077832,1,none:none,interviewer,interviewer,0.24966076,0.053288057,2.1334271,0,subject,0,-1.4999999999043556e-08,-1.3999999999569912e-08,-1.000000000861423e-08,-0.007359445400000001,0.070093989,1.593999999993656e-05,0.00029783999999999367,-5.9044999999993686e-05,0.0005385499999999988,0.003706710000000002,0.0013953300000000002,-0.007033140000000049,0
018PL-2_Applicant,719,0.029812142,0.03661649,0.08200202,0.05505541,-0.014448687,0.998392,-0.19077207,0.085371085,-0.16470022,0.1755616,-0.15411042,-0.34080675,1,none:none,interviewer,interviewer,0.24643272,0.044030607,2.1414564,0,subject,0,0.0,2.999999999808711e-08,0.0,0.0480946604,-0.050383329000000004,-0.0009510000000000352,-0.0005628999999999773,0.0003267899999999935,-0.00043137000000001424,0.0037754900000000202,-0.004835060000000002,-2.8429999999968203e-05,0
